latitude,longitude,description,location,name,category,type,timestamp,color
23.4829,-66.6213,Aliqua Totam,Tempora Cumque,Dolorem,Corrupt,1,10/09/2009 04:06:01,green
-21.4559,13.9744,Ullam Offi,Minus Officia Facere,Qui,Corrupt,3,07/03/2004 23:00:45,blue
-10.0924,-48.2087,Ullam Offi,Perferendis Incidunt Deserunt,Reprehen,Corrupt,2,11/30/2003 02:49:55,blue
0.0453,-16.1816,Voluptatem Ni,Voluptas Aliquid Eaque,Sint,Corrupt,2,07/01/2009 10:04:06,blue
35.0563,-31.6905,Soluta,Sit At,Corrupti Minus,Corrupt,2,12/10/2005 20:04:40,blue
-11.0484,17.4246,Aliqua Totam,Nostrud Autem,Qui,Corrupt,2,10/09/2009 04:06:01,green
5.0695,-74.0056,Soluta,Nostrud Autem,Reprehen,Corrupt,1,07/03/2004 23:00:45,blue
7.7062,-52.8695,Ullam Offi,Perferendis Incidunt Deserunt,Tempora,Corrupt,3,10/09/2009 04:06:01,purple
31.7807,27.7702,Soluta,Perferendis Incidunt Deserunt,Dicta Vel,Corrupt,1,04/03/2004 07:53:11,grey
9.9701,-72.7128,Soluta,Nostrud Autem,Asperiores,Corrupt,3,02/21/2007 00:05:52,yellow
22.5115,17.4246,Voluptatem Ni,Perferendis Incidunt Deserunt,Nulla Omnis,Corrupt,1,02/21/2007 00:05:52,black
-28.7925,-36.7185,Soluta,Sit At,Iure,Corrupt,1,11/06/2004 18:15:12,purple
-28.8376,16.566,Aliqua Totam,Minus Officia Facere,Reprehen,Corrupt,1,06/05/2011 15:32:32,grey
-11.0484,-71.9129,Ullam Offi,Voluptas Aliquid Eaque,Accusa,Corrupt,2,11/30/2003 02:49:55,orange
35.3531,-48.2087,Illum Illo Q,Minus Officia Facere,Quisqua,Corrupt,1,10/09/2009 04:06:01,black
-4.3798,-46.2304,Aliqua Totam,Voluptas Aliquid Eaque,Nulla Omnis,Corrupt,2,11/30/2003 02:49:55,purple
17.9826,-22.4504,Ullam Offi,Nostrud Autem,Aut,Corrupt,3,10/09/2009 04:06:01,yellow
-18.5444,-35.6159,Aliqua Totam,Minus Officia Facere,Tempora,Corrupt,3,06/05/2011 15:32:32,green
-20.8013,-60.7884,Illum Illo Q,Nostrud Autem,Reprehen,Corrupt,2,07/03/2004 23:00:45,black
-25.4594,20.4572,Voluptatem Ni,Nostrud Autem,Suscipit Esse,Corrupt,2,06/05/2011 15:32:32,black
35.0563,-38.2314,Voluptatem Ni,Minus Officia Facere,Voluptas,Corrupt,1,10/09/2009 04:06:01,yellow
-28.8376,-59.7271,Ullam Offi,Minus Officia Facere,Doloremque Consequat,Corrupt,2,07/03/2004 23:00:45,white
35.2104,16.7911,Ullam Offi,Sit At,Doloremque Consequat,Corrupt,3,07/01/2009 10:04:06,grey
-7.5187,-30.6557,Aliqua Totam,Veniam Ab,Sint,Corrupt,3,11/30/2003 02:49:55,black
38.7232,-21.7147,Illum Illo Q,Tempora Cumque,Quisquam Proiden,Corrupt,1,06/05/2011 15:32:32,green
8.6827,-5.6457,Voluptatem Ni,Nostrud Autem,Nulla Omnis,Corrupt,3,07/01/2009 10:04:06,orange
38.4816,-38.1104,Soluta,Minus Officia Facere,Quisqua,Corrupt,3,07/03/2004 23:00:45,purple
28.3673,-20.22,Ullam Offi,Minus Officia Facere,Dicta Vel,Corrupt,2,07/01/2009 10:04:06,green
23.8965,-1.7544,Voluptatem Ni,Perferendis Incidunt Deserunt,Suscipit Esse,Corrupt,1,05/03/2009 04:35:53,grey
8.4178,10.1679,Soluta,Voluptas Aliquid Eaque,Suscipit Esse,Corrupt,3,11/06/2004 18:15:12,yellow
35.0563,-16.1816,Voluptatem Ni,Perferendis Incidunt Deserunt,Doloremque Consequat,Corrupt,3,07/03/2004 23:00:45,grey
5.0695,-16.1816,Voluptatem Ni,Voluptas Aliquid Eaque,Sint,Corrupt,3,05/03/2009 04:35:53,blue
3.4576,9.3423,Soluta,Perferendis Incidunt Deserunt,Nulla Ab,Corrupt,1,06/05/2011 15:32:32,blue
-8.014,-47.9998,Ullam Offi,Minus Officia Facere,Nulla Ab,Corrupt,2,07/01/2009 10:04:06,orange
-26.0795,-72.7128,Soluta,Veniam Ab,Asperiores,Corrupt,1,11/06/2004 18:15:12,red
28.7345,-52.8695,Soluta,Tempora Cumque,Reprehen,Corrupt,2,10/09/2009 04:06:01,green
-26.0795,-3.5115,Voluptatem Ni,Voluptas Aliquid Eaque,Nulla Ab,Corrupt,3,06/05/2011 15:32:32,blue
33.3223,-42.46,Illum Illo Q,Minus Officia Facere,Similique Laborum,Corrupt,1,02/21/2007 00:05:52,white
3.4576,-16.4551,Soluta,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,2,11/06/2004 18:15:12,purple
-22.4052,2.2868,Illum Illo Q,Minus Officia Facere,Cupidatat,Corrupt,3,11/06/2004 18:15:12,red
-20.846,10.3245,Ullam Offi,Voluptas Aliquid Eaque,Consequ,Corrupt,3,11/30/2003 02:49:55,yellow
8.9185,-36.2238,Soluta,Veniam Ab,Tempora,Corrupt,3,12/10/2005 20:04:40,white
6.3545,-59.7271,Soluta,Nostrud Autem,Reprehen,Corrupt,3,12/10/2005 20:04:40,blue
-18.5444,-70.2099,Illum Illo Q,Nostrud Autem,Reprehen,Corrupt,3,07/03/2004 23:00:45,white
14.9103,10.1679,Soluta,Sit At,Quisquam Proiden,Corrupt,3,02/21/2007 00:05:52,blue
37.1575,29.4411,Soluta,Perferendis Incidunt Deserunt,Sint,Corrupt,1,07/03/2004 23:00:45,red
23.9537,15.269,Soluta,Voluptas Aliquid Eaque,Nulla Omnis,Corrupt,1,07/03/2004 23:00:45,orange
34.7535,18.0653,Ullam Offi,Non Dolorem Qui,Similique Laborum,Corrupt,2,07/03/2004 23:00:45,purple
-27.6232,-38.1885,Aliqua Totam,Tempora Cumque,Quisqua,Corrupt,1,07/03/2004 23:00:45,green
3.4576,-47.2622,Soluta,Non Dolorem Qui,Dolorem,Corrupt,3,05/03/2009 04:35:53,blue
-2.234,20.4572,Ullam Offi,Minus Officia Facere,Iure,Corrupt,2,12/10/2005 20:04:40,green
13.6002,-60.6279,Soluta,Veniam Ab,Aut,Corrupt,1,04/03/2004 07:53:11,orange
9.6684,12.8624,Soluta,Voluptas Aliquid Eaque,Aut,Corrupt,2,07/01/2009 10:04:06,purple
-6.1281,-16.1816,Aliqua Totam,Sit At,Dicta Vel,Corrupt,2,04/03/2004 07:53:11,green
-28.8376,0.1472,Voluptatem Ni,Minus Officia Facere,Quisqua,Corrupt,3,11/30/2003 02:49:55,yellow
31.6711,27.2374,Illum Illo Q,Non Dolorem Qui,Reprehen,Corrupt,2,07/03/2004 23:00:45,white
-13.8156,-30.6557,Soluta,Nostrud Autem,Nihil,Corrupt,2,06/05/2011 15:32:32,red
18.0771,-60.7884,Ullam Offi,Veniam Ab,Quisquam Proiden,Corrupt,2,12/10/2005 20:04:40,orange
8.9185,-35.6159,Ullam Offi,Saepe Sit,Dicta Vel,Corrupt,2,02/21/2007 00:05:52,green
10.9159,15.269,Aliqua Totam,Veniam Ab,Sequi,Corrupt,1,05/03/2009 04:35:53,purple
29.3419,-10.3848,Ullam Offi,Minus Officia Facere,Voluptas,Corrupt,1,02/21/2007 00:05:52,blue
18.0771,13.4533,Ullam Offi,Saepe Sit,Quisquam Proiden,Corrupt,2,06/05/2011 15:32:32,purple
-6.1281,13.1032,Voluptatem Ni,Tempora Cumque,Iure,Corrupt,2,11/30/2003 02:49:55,blue
-28.8376,13.9744,Soluta,Non Dolorem Qui,Proiden,Corrupt,2,10/09/2009 04:06:01,purple
27.6199,-38.2314,Illum Illo Q,Perferendis Incidunt Deserunt,Qui,Corrupt,2,11/06/2004 18:15:12,white
35.3531,-30.6557,Voluptatem Ni,Veniam Ab,Suscipit Esse,Corrupt,3,04/03/2004 07:53:11,purple
35.3531,-29.8229,Ullam Offi,Voluptas Aliquid Eaque,Dolorem,Corrupt,2,06/05/2011 15:32:32,blue
25.1844,16.566,Soluta,Voluptas Aliquid Eaque,Iure,Corrupt,3,07/01/2009 10:04:06,blue
-14.6085,27.7702,Voluptatem Ni,Non Dolorem Qui,Nihil,Corrupt,3,11/06/2004 18:15:12,yellow
-13.3219,-66.6213,Ullam Offi,Sit At,Sint,Corrupt,3,07/01/2009 10:04:06,yellow
-14.6085,-79.0721,Soluta,Minus Officia Facere,Quisqua,Corrupt,2,10/09/2009 04:06:01,yellow
-2.4399,22.3778,Ullam Offi,Sit At,Nihil,Corrupt,2,11/06/2004 18:15:12,blue
-28.2275,-33.6692,Voluptatem Ni,Perferendis Incidunt Deserunt,Consequ,Corrupt,3,07/03/2004 23:00:45,grey
7.9199,27.2374,Aliqua Totam,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,3,10/09/2009 04:06:01,green
30.8374,-47.6564,Ullam Offi,Tempora Cumque,Et,Corrupt,2,07/03/2004 23:00:45,yellow
22.8295,-72.7128,Voluptatem Ni,Perferendis Incidunt Deserunt,Corrupti Minus,Corrupt,1,07/03/2004 23:00:45,orange
-7.5187,27.2374,Soluta,Veniam Ab,Doloremque Consequat,Corrupt,3,10/09/2009 04:06:01,purple
-29.7532,27.2374,Illum Illo Q,Minus Officia Facere,Tempora,Corrupt,2,11/30/2003 02:49:55,blue
-21.4559,-36.1478,Ullam Offi,Tempora Cumque,Sint,Corrupt,3,11/06/2004 18:15:12,yellow
37.1575,-36.7185,Ullam Offi,Sit At,Nulla Omnis,Corrupt,2,06/05/2011 15:32:32,orange
-7.0704,-47.9998,Voluptatem Ni,Perferendis Incidunt Deserunt,Nulla Ab,Corrupt,2,07/03/2004 23:00:45,green
10.8133,-16.1816,Voluptatem Ni,Non Dolorem Qui,Tempora,Corrupt,1,06/05/2011 15:32:32,grey
-3.8187,-61.4956,Voluptatem Ni,Nostrud Autem,Asperiores,Corrupt,2,07/03/2004 23:00:45,yellow
23.9537,-64.7732,Ullam Offi,Non Dolorem Qui,Nulla Omnis,Corrupt,2,02/21/2007 00:05:52,yellow
-28.2275,-5.6457,Ullam Offi,Ad Non Rem,Consequ,Corrupt,3,10/09/2009 04:06:01,green
27.7434,-30.6557,Aliqua Totam,Voluptas Aliquid Eaque,Reprehen,Corrupt,1,05/03/2009 04:35:53,grey
-10.2952,-19.3852,Aliqua Totam,Voluptas Aliquid Eaque,Asperiores,Corrupt,2,11/06/2004 18:15:12,white
-12.5503,-17.2923,Voluptatem Ni,Sit At,Sequi,Corrupt,2,06/05/2011 15:32:32,black
23.2942,-42.46,Voluptatem Ni,Tempora Cumque,Quisqua,Corrupt,2,11/30/2003 02:49:55,blue
8.1128,-66.0967,Ullam Offi,Tempora Cumque,Dicta Vel,Corrupt,1,05/03/2009 04:35:53,purple
29.3419,-66.6213,Illum Illo Q,Non Dolorem Qui,Quisqua,Corrupt,2,07/01/2009 10:04:06,yellow
32.8015,-5.6457,Ullam Offi,Nostrud Autem,Et,Corrupt,1,07/01/2009 10:04:06,white
13.6002,-24.7056,Illum Illo Q,Tempora Cumque,Accusa,Corrupt,2,07/01/2009 10:04:06,green
-3.8475,2.2471,Illum Illo Q,Tempora Cumque,Suscipit Esse,Corrupt,3,02/21/2007 00:05:52,white
-28.5121,-56.7742,Aliqua Totam,Voluptas Aliquid Eaque,Reprehen,Corrupt,2,11/30/2003 02:49:55,purple
-29.7532,-13.5761,Ullam Offi,Non Dolorem Qui,Sequi,Corrupt,2,10/09/2009 04:06:01,purple
23.9537,1.9377,Voluptatem Ni,Voluptas Aliquid Eaque,Sint,Corrupt,2,06/05/2011 15:32:32,yellow
18.0771,-52.8695,Voluptatem Ni,Voluptas Aliquid Eaque,Reprehen,Corrupt,1,07/03/2004 23:00:45,black
23.2942,-22.8302,Ullam Offi,Sit At,Nihil,Corrupt,3,05/03/2009 04:35:53,blue
-24.631,-16.1816,Voluptatem Ni,Nostrud Autem,Consequ,Corrupt,3,12/10/2005 20:04:40,black
-5.0194,12.9524,Ullam Offi,Sit At,Tempora,Corrupt,1,05/03/2009 04:35:53,white
-9.9126,-38.1104,Voluptatem Ni,Tempora Cumque,Cupidatat,Corrupt,1,02/21/2007 00:05:52,yellow
9.2933,-22.4504,Voluptatem Ni,Tempora Cumque,Sint,Corrupt,1,10/09/2009 04:06:01,white
-13.8156,6.0526,Soluta,Minus Officia Facere,Similique Laborum,Corrupt,3,02/21/2007 00:05:52,green
-8.014,12.9524,Illum Illo Q,Minus Officia Facere,Qui,Corrupt,2,06/05/2011 15:32:32,purple
37.7892,-38.1104,Voluptatem Ni,Nostrud Autem,Nihil,Corrupt,2,11/06/2004 18:15:12,green
37.7892,-60.6279,Soluta,Non Dolorem Qui,Corrupti Minus,Corrupt,1,04/03/2004 07:53:11,green
-7.0704,-3.5115,Ullam Offi,Sit At,Qui,Corrupt,2,11/06/2004 18:15:12,blue
-10.0924,-29.8229,Ullam Offi,Nostrud Autem,Iure,Corrupt,3,06/05/2011 15:32:32,blue
-22.7419,11.8701,Aliqua Totam,Voluptas Aliquid Eaque,Cupidatat,Corrupt,2,11/30/2003 02:49:55,black
20.3014,-38.1104,Ullam Offi,Sit At,Qui,Corrupt,2,06/05/2011 15:32:32,orange
-20.8013,-31.6905,Voluptatem Ni,Minus Officia Facere,Nihil,Corrupt,2,10/09/2009 04:06:01,red
23.8965,-72.7128,Aliqua Totam,Veniam Ab,Dolorem,Corrupt,2,06/05/2011 15:32:32,purple
-13.0763,11.8701,Voluptatem Ni,Ad Non Rem,Asperiores,Corrupt,1,04/03/2004 07:53:11,blue
-12.0688,-10.3848,Illum Illo Q,Nostrud Autem,Iure,Corrupt,2,10/09/2009 04:06:01,orange
7.7062,17.4246,Ullam Offi,Non Dolorem Qui,Quisqua,Corrupt,2,04/03/2004 07:53:11,black
16.4778,-42.6451,Voluptatem Ni,Sit At,Quisqua,Corrupt,2,07/03/2004 23:00:45,black
25.2553,4.2147,Voluptatem Ni,Voluptas Aliquid Eaque,Sequi,Corrupt,3,06/05/2011 15:32:32,purple
-6.0266,-4.6371,Voluptatem Ni,Minus Officia Facere,Consequ,Corrupt,3,11/30/2003 02:49:55,white
3.4576,-21.8346,Ullam Offi,Tempora Cumque,Voluptas,Corrupt,3,07/01/2009 10:04:06,green
18.0771,15.269,Soluta,Nostrud Autem,Nulla Omnis,Corrupt,3,12/10/2005 20:04:40,orange
17.9826,11.8701,Aliqua Totam,Voluptas Aliquid Eaque,Sequi,Corrupt,2,04/03/2004 07:53:11,orange
38.1624,-42.46,Soluta,Perferendis Incidunt Deserunt,Iure,Corrupt,1,11/30/2003 02:49:55,orange
21.3363,-36.7185,Ullam Offi,Saepe Sit,Similique Laborum,Corrupt,1,11/30/2003 02:49:55,orange
-12.0688,-19.3852,Soluta,Minus Officia Facere,Tempora,Corrupt,2,04/03/2004 07:53:11,green
7.7062,-21.8346,Ullam Offi,Veniam Ab,Nulla Ab,Corrupt,2,02/21/2007 00:05:52,orange
-22.4052,25.2909,Voluptatem Ni,Nostrud Autem,Consequ,Corrupt,1,05/03/2009 04:35:53,green
35.3531,-38.2314,Ullam Offi,Tempora Cumque,Sint,Corrupt,2,06/05/2011 15:32:32,green
14.7463,1.9377,Ullam Offi,Voluptas Aliquid Eaque,Quisqua,Corrupt,1,12/10/2005 20:04:40,black
16.4778,10.3245,Soluta,Voluptas Aliquid Eaque,Tempora,Corrupt,3,06/05/2011 15:32:32,yellow
-18.2631,-35.6159,Illum Illo Q,Minus Officia Facere,Aut,Corrupt,3,05/03/2009 04:35:53,green
3.4576,-72.7128,Soluta,Minus Officia Facere,Nulla Omnis,Corrupt,2,12/10/2005 20:04:40,orange
31.6711,-71.9129,Illum Illo Q,Veniam Ab,Nihil,Corrupt,3,07/03/2004 23:00:45,yellow
-8.5868,4.2147,Soluta,Minus Officia Facere,Aut,Corrupt,1,02/21/2007 00:05:52,yellow
-16.4965,-60.6279,Soluta,Voluptas Aliquid Eaque,Proiden,Corrupt,3,11/30/2003 02:49:55,yellow
-13.0763,-35.6159,Illum Illo Q,Tempora Cumque,Quisqua,Corrupt,1,04/03/2004 07:53:11,green
5.4509,-69.4432,Voluptatem Ni,Minus Officia Facere,Doloremque Consequat,Corrupt,1,11/30/2003 02:49:55,yellow
-10.3365,10.3245,Voluptatem Ni,Minus Officia Facere,Et,Corrupt,2,05/03/2009 04:35:53,white
9.9701,15.269,Aliqua Totam,Perferendis Incidunt Deserunt,Dolorem,Corrupt,2,10/09/2009 04:06:01,blue
-22.4052,29.7332,Voluptatem Ni,Non Dolorem Qui,Sint,Corrupt,2,07/03/2004 23:00:45,black
6.9418,-79.0721,Illum Illo Q,Voluptas Aliquid Eaque,Similique Laborum,Corrupt,3,07/01/2009 10:04:06,orange
-10.2952,-47.6564,Ullam Offi,Voluptas Aliquid Eaque,Voluptas,Corrupt,2,04/03/2004 07:53:11,white
30.8374,9.3423,Aliqua Totam,Minus Officia Facere,Asperiores,Corrupt,3,04/03/2004 07:53:11,purple
-13.0763,27.2374,Aliqua Totam,Saepe Sit,Suscipit Esse,Corrupt,2,12/10/2005 20:04:40,blue
29.361,-30.6557,Ullam Offi,Minus Officia Facere,Quisqua,Corrupt,1,12/10/2005 20:04:40,orange
-6.3872,-13.5761,Illum Illo Q,Minus Officia Facere,Similique Laborum,Corrupt,1,04/03/2004 07:53:11,green
5.9803,-36.2238,Soluta,Veniam Ab,Quisqua,Corrupt,2,05/03/2009 04:35:53,orange
-6.1281,-61.4956,Soluta,Non Dolorem Qui,Et,Corrupt,2,12/10/2005 20:04:40,yellow
17.9826,-60.6279,Illum Illo Q,Non Dolorem Qui,Tempora,Corrupt,3,06/05/2011 15:32:32,orange
9.6684,-38.1885,Voluptatem Ni,Veniam Ab,Sequi,Corrupt,2,04/03/2004 07:53:11,grey
35.3531,-38.2314,Voluptatem Ni,Sit At,Tempora,Corrupt,3,07/03/2004 23:00:45,white
-13.0763,-48.2087,Illum Illo Q,Sit At,Nulla Omnis,Corrupt,3,10/09/2009 04:06:01,black
28.7056,-56.7742,Aliqua Totam,Ad Non Rem,Sint,Corrupt,2,04/03/2004 07:53:11,purple
-3.8187,-21.7147,Voluptatem Ni,Nostrud Autem,Corrupti Minus,Corrupt,1,12/10/2005 20:04:40,green
-23.2474,-60.7884,Ullam Offi,Perferendis Incidunt Deserunt,Cupidatat,Corrupt,3,10/09/2009 04:06:01,grey
9.9701,-79.0721,Ullam Offi,Tempora Cumque,Corrupti Minus,Corrupt,2,04/03/2004 07:53:11,yellow
23.4829,27.2374,Soluta,Voluptas Aliquid Eaque,Tempora,Corrupt,3,12/10/2005 20:04:40,white
-25,-74.0056,Soluta,Sit At,Nihil,Corrupt,3,05/03/2009 04:35:53,blue
-11.0484,-38.1885,Illum Illo Q,Perferendis Incidunt Deserunt,Voluptas,Corrupt,2,12/10/2005 20:04:40,red
10.9159,-19.3852,Soluta,Perferendis Incidunt Deserunt,Quisqua,Corrupt,1,07/03/2004 23:00:45,blue
-8.524,-59.7271,Ullam Offi,Veniam Ab,Iure,Corrupt,1,11/30/2003 02:49:55,purple
18.0771,6.0526,Ullam Offi,Sit At,Et,Corrupt,3,04/03/2004 07:53:11,purple
17.9826,2.2471,Illum Illo Q,Tempora Cumque,Nulla Ab,Corrupt,1,10/09/2009 04:06:01,orange
-20.8013,-24.7056,Illum Illo Q,Tempora Cumque,Sequi,Corrupt,2,06/05/2011 15:32:32,red
38.7232,-22.8302,Ullam Offi,Nostrud Autem,Quisquam Proiden,Corrupt,2,11/06/2004 18:15:12,blue
-21.4559,15.2147,Aliqua Totam,Sit At,Dicta Vel,Corrupt,1,04/03/2004 07:53:11,white
28.7056,-19.975,Aliqua Totam,Non Dolorem Qui,Dicta Vel,Corrupt,2,10/09/2009 04:06:01,black
2.535,-38.1104,Soluta,Non Dolorem Qui,Nulla Omnis,Corrupt,2,12/10/2005 20:04:40,orange
0.0453,-53.8555,Soluta,Veniam Ab,Nulla Omnis,Corrupt,1,12/10/2005 20:04:40,purple
20.8331,17.4246,Ullam Offi,Nostrud Autem,Aut,Corrupt,2,05/03/2009 04:35:53,grey
-18.3618,-38.2314,Voluptatem Ni,Minus Officia Facere,Aut,Corrupt,3,02/21/2007 00:05:52,green
29.361,-17.2923,Ullam Offi,Sit At,Cupidatat,Corrupt,2,02/21/2007 00:05:52,green
25.1844,-44.494,Soluta,Non Dolorem Qui,Tempora,Corrupt,2,06/05/2011 15:32:32,grey
23.8965,-21.8346,Ullam Offi,Voluptas Aliquid Eaque,Asperiores,Corrupt,2,02/21/2007 00:05:52,black
14.7463,16.1616,Ullam Offi,Non Dolorem Qui,Sint,Corrupt,2,07/03/2004 23:00:45,orange
31.7807,-52.8695,Ullam Offi,Nostrud Autem,Cupidatat,Corrupt,3,06/05/2011 15:32:32,white
-3.8475,16.7911,Voluptatem Ni,Tempora Cumque,Nihil,Corrupt,2,11/06/2004 18:15:12,yellow
14.9103,22.3778,Soluta,Nostrud Autem,Doloremque Consequat,Corrupt,2,06/05/2011 15:32:32,blue
-10.0924,-1.7544,Ullam Offi,Saepe Sit,Proiden,Corrupt,3,07/03/2004 23:00:45,red
33.9079,-72.7128,Ullam Offi,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,2,05/03/2009 04:35:53,yellow
25.2553,-16.1816,Aliqua Totam,Voluptas Aliquid Eaque,Quisquam Proiden,Corrupt,1,04/03/2004 07:53:11,blue
-13.8156,18.0653,Voluptatem Ni,Tempora Cumque,Quisquam Proiden,Corrupt,1,04/03/2004 07:53:11,green
-3.9644,-79.0721,Ullam Offi,Nostrud Autem,Asperiores,Corrupt,1,05/03/2009 04:35:53,blue
35.2104,-30.6557,Voluptatem Ni,Voluptas Aliquid Eaque,Aut,Corrupt,2,05/03/2009 04:35:53,purple
-12.5503,-58.233,Illum Illo Q,Saepe Sit,Nulla Ab,Corrupt,1,07/03/2004 23:00:45,green
-20.729,-48.2087,Soluta,Minus Officia Facere,Nihil,Corrupt,3,12/10/2005 20:04:40,blue
20.8331,15.269,Aliqua Totam,Non Dolorem Qui,Qui,Corrupt,3,05/03/2009 04:35:53,orange
37.0798,27.2374,Soluta,Perferendis Incidunt Deserunt,Iure,Corrupt,2,04/03/2004 07:53:11,black
3.4576,-36.2238,Ullam Offi,Veniam Ab,Corrupti Minus,Corrupt,1,10/09/2009 04:06:01,white
-22.7419,-36.1478,Soluta,Sit At,Suscipit Esse,Corrupt,3,04/03/2004 07:53:11,white
-18.2631,-42.6451,Ullam Offi,Non Dolorem Qui,Similique Laborum,Corrupt,3,07/03/2004 23:00:45,purple
38.7232,-36.7185,Aliqua Totam,Perferendis Incidunt Deserunt,Corrupti Minus,Corrupt,1,06/05/2011 15:32:32,black
9.9701,-5.6457,Ullam Offi,Nostrud Autem,Cupidatat,Corrupt,1,07/01/2009 10:04:06,green
-13.8156,16.1616,Voluptatem Ni,Sit At,Similique Laborum,Corrupt,3,11/06/2004 18:15:12,blue
-12.0902,-24.5359,Voluptatem Ni,Sit At,Qui,Corrupt,3,02/21/2007 00:05:52,purple
29.3419,10.3245,Voluptatem Ni,Perferendis Incidunt Deserunt,Dicta Vel,Corrupt,3,10/09/2009 04:06:01,white
-27.6232,2.2471,Soluta,Veniam Ab,Aut,Corrupt,1,12/10/2005 20:04:40,white
5.4509,-48.2087,Voluptatem Ni,Perferendis Incidunt Deserunt,Dolorem,Corrupt,3,12/10/2005 20:04:40,green
9.6684,-42.6451,Aliqua Totam,Voluptas Aliquid Eaque,Nulla Omnis,Corrupt,2,07/01/2009 10:04:06,black
-3.8475,-69.4432,Ullam Offi,Saepe Sit,Doloremque Consequat,Corrupt,3,06/05/2011 15:32:32,white
-6.1281,13.4533,Voluptatem Ni,Ad Non Rem,Corrupti Minus,Corrupt,2,11/06/2004 18:15:12,blue
4.2113,16.1616,Voluptatem Ni,Non Dolorem Qui,Quisquam Proiden,Corrupt,2,06/05/2011 15:32:32,green
25.1844,-47.2622,Voluptatem Ni,Ad Non Rem,Quisqua,Corrupt,1,10/09/2009 04:06:01,orange
-25.4594,-13.5761,Voluptatem Ni,Minus Officia Facere,Quisqua,Corrupt,3,04/03/2004 07:53:11,purple
31.7807,-47.2622,Soluta,Veniam Ab,Sint,Corrupt,2,07/03/2004 23:00:45,white
-28.7364,-38.2314,Voluptatem Ni,Perferendis Incidunt Deserunt,Nulla Omnis,Corrupt,2,11/06/2004 18:15:12,green
14.7463,17.4246,Ullam Offi,Veniam Ab,Cupidatat,Corrupt,2,07/03/2004 23:00:45,orange
23.9207,2.2471,Soluta,Non Dolorem Qui,Sequi,Corrupt,3,04/03/2004 07:53:11,grey
-4.3798,1.9377,Aliqua Totam,Veniam Ab,Doloremque Consequat,Corrupt,1,07/03/2004 23:00:45,green
5.535,-10.3848,Ullam Offi,Minus Officia Facere,Reprehen,Corrupt,3,12/10/2005 20:04:40,orange
31.2898,-78.3441,Soluta,Saepe Sit,Dolorem,Corrupt,2,06/05/2011 15:32:32,white
-29.7532,16.1616,Soluta,Non Dolorem Qui,Et,Corrupt,2,12/10/2005 20:04:40,white
14.9103,9.3423,Voluptatem Ni,Veniam Ab,Iure,Corrupt,2,12/10/2005 20:04:40,purple
-16.4965,-70.2099,Aliqua Totam,Nostrud Autem,Quisqua,Corrupt,1,04/03/2004 07:53:11,green
-2.4399,2.6916,Soluta,Sit At,Tempora,Corrupt,1,04/03/2004 07:53:11,blue
-28.8376,-71.9129,Voluptatem Ni,Veniam Ab,Sequi,Corrupt,3,05/03/2009 04:35:53,black
37.0659,-1.7544,Voluptatem Ni,Nostrud Autem,Consequ,Corrupt,2,11/30/2003 02:49:55,black
8.1266,-46.2304,Ullam Offi,Minus Officia Facere,Quisqua,Corrupt,1,05/03/2009 04:35:53,purple
37.1575,10.3245,Ullam Offi,Tempora Cumque,Similique Laborum,Corrupt,3,07/03/2004 23:00:45,black
-2.234,2.2868,Voluptatem Ni,Voluptas Aliquid Eaque,Iure,Corrupt,2,05/03/2009 04:35:53,green
5.9803,-66.0967,Soluta,Sit At,Proiden,Corrupt,3,04/03/2004 07:53:11,orange
14.5838,-1.7544,Ullam Offi,Sit At,Voluptas,Corrupt,2,11/30/2003 02:49:55,orange
35.1169,-58.233,Voluptatem Ni,Tempora Cumque,Similique Laborum,Corrupt,2,10/09/2009 04:06:01,orange
-23.4065,22.3778,Soluta,Tempora Cumque,Cupidatat,Corrupt,1,04/03/2004 07:53:11,orange
-28.5121,9.3423,Ullam Offi,Non Dolorem Qui,Nulla Ab,Corrupt,3,05/03/2009 04:35:53,green
8.9185,-16.1816,Voluptatem Ni,Minus Officia Facere,Nihil,Corrupt,1,05/03/2009 04:35:53,orange
-25,11.8701,Aliqua Totam,Voluptas Aliquid Eaque,Et,Corrupt,2,10/09/2009 04:06:01,orange
29.361,-52.8695,Voluptatem Ni,Minus Officia Facere,Dicta Vel,Corrupt,3,07/01/2009 10:04:06,orange
17.2921,29.4411,Ullam Offi,Tempora Cumque,Asperiores,Corrupt,3,11/30/2003 02:49:55,blue
-23.2008,27.7702,Soluta,Veniam Ab,Accusa,Corrupt,2,10/09/2009 04:06:01,white
-16.0291,-36.7185,Soluta,Tempora Cumque,Et,Corrupt,3,07/03/2004 23:00:45,black
9.9701,-3.5115,Ullam Offi,Saepe Sit,Nulla Omnis,Corrupt,1,10/09/2009 04:06:01,blue
23.9207,-60.7884,Voluptatem Ni,Tempora Cumque,Cupidatat,Corrupt,2,05/03/2009 04:35:53,green
29.3419,-36.1478,Illum Illo Q,Ad Non Rem,Doloremque Consequat,Corrupt,1,11/30/2003 02:49:55,grey
30.8374,-69.4432,Illum Illo Q,Sit At,Asperiores,Corrupt,2,11/30/2003 02:49:55,red
